1395,"09,1187,3",ふるかわ耳鼻咽喉科,〒723－0015三原市円一町１丁目１番２－２号,0848-29-9200,古川　皓介,古川　皓介,令4. 9. 1,耳い,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 9. 1,,,,,,,,,,,,,,,,
1396,"09,1188,1",クレール心療クリニック,〒723－0014三原市城町１丁目８－１三原駅前ビル２Ｆ,0848-29-9016,永山　研,永山　研,令6. 5. 1,心内　精,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 5. 1,,,,,,,,,,,,,,,,
1397,"09,1189,9",しまなみ皮ふ科,〒723－0015三原市円一町１丁目１番２－２号,0848-62-7682,壷井　聡史,壷井　聡史,令6. 5. 1,皮,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 5. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1398,"09,1191,5",みはらこどもクリニック,〒723－0016三原市宮沖五丁目５番３号,0848-61-0321,医療法人リーベリー　理事長　木原　幹夫,玉浦　志保,令7. 6. 1,小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令7. 6. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1399,"11,1004,6",青山病院,〒722－0025尾道市栗原東２丁目２－６９,0848-23-2488,医療法人社団　宏知会　理事長　青山　俊之,青山　俊之,昭44. 12. 31,精神　　    120,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　 4,,,組織変更,精,現存,,,,,,,,,,,,,,
,,,,(医　　　　 4),,,令5. 12. 31,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 5,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 5),,,,,,,,,,,,,,,,,,,
1400,"11,1007,9",医療法人社団　長谷川産婦人科,〒722－0045尾道市久保１丁目１３－１８,0848-37-7472,医療法人社団　長谷川産婦人科　理事長　長谷川　吟子,長谷川　吟子,平19. 5. 1,一般　　      7,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,産婦,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令7. 5. 1,,,,,,,,,,,,,,,,
1401,"11,1011,1",尾道市立市民病院,〒722－0055尾道市新高山３丁目１１７０－１７７,0848-47-1155,尾道市長　平谷　祐宏,廣岡　孝彦,昭58. 4. 1,一般　　    263,病院,,,,,,,,,,,,,,
,"(11,3070,1)",,,常　勤:　　　39,,,新規,内　呼内　消化器内科　循環器内科　アレ　精　脳内　外　血管外科　整外　形外　リウ　小　脳外　肛門外科　産婦　皮　ひ　耳い　眼　放　麻　リハ　歯外　救急科　乳腺甲状腺外科,現存,,,,,,,,,,,,,,
,,,,(医　　　　38),,,令4. 4. 1,,,,,,,,,,,,,,,,
,,,,(歯　　　　 1),,,,,,,,,,,,,,,,,,,
,,,,非常勤:　　　44,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　43),,,,,,,,,,,,,,,,,,,
,,,,(歯　　　　 1),,,,,,,,,,,,,,,,,,,
1402,"11,1013,7",医療法人社団杏愛会　高橋医院,〒729－0141尾道市高須町２６９４番地,0848-46-0004,医療法人社団　杏愛会　高橋医院　理事長　高橋　世行,高橋　世行,平7. 5. 1,内　循,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 5. 1,,,,,,,,,,,,,,,,
1403,"11,1015,2",尾道造船株式会社診療所,〒722－8602尾道市山波町１００５,0848-37-1111,尾道造船株式会社　代表取締役社長　中部　隆,檀上　典江,昭32. 10. 31,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 10. 31,,,,,,,,,,,,,,,,
1404,"11,1031,9",医療法人社団　花房眼科医院,〒722－0035尾道市土堂２丁目４－２９,0848-23-5315,医療法人社団　花房眼科医院　理事長　花房　晶,花房　晶,平元. 10. 1,一般　　      8,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,眼,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 10. 1,,,,,,,,,,,,,,,,
1405,"11,1033,5",医療法人社団　杏佑会　笠井病院,〒722－0045尾道市久保１丁目３－１９,0848-37-2308,医療法人社団　杏佑会　笠井病院　理事長　笠井　裕,笠井　裕,平8. 9. 1,療養　　,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,　　療養     30,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令5. 9. 1,外　消　内　整外　こう　リハ,,,,,,,,,,,,,,,
,,,,非常勤:　　　 3,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 3),,,,,,,,,,,,,,,,,,,
1406,"11,1034,3",医療法人　森本医院,〒722－0038尾道市天満町１７－１５,0848-22-5009,医療法人　森本医院　理事長　森本　茂人,森本　茂人,平元. 10. 1,内　消　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 10. 1,,,,,,,,,,,,,,,,
1407,"11,1037,6",医療法人社団　永楽会　おかはし内科医院,〒722－0031尾道市三軒家町１７－１２,0848-22-2262,医療法人社団　永楽会　おかはし内科医院　理事長　岡橋　誠,岡橋　誠,平元. 7. 1,内　呼　消　循,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 7. 1,,,,,,,,,,,,,,,,
1408,"11,1050,9",医療法人社団　樹良会　高亀医院,〒722－0045尾道市久保２丁目２４－１７,0848-37-3102,医療法人社団　樹良会　理事長　髙亀　良治,髙亀　良治,平6. 7. 1,一般　　     12,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,内　循　胃　整外　外　リハ　心外　脳外,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 7. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　11,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　11),,,,,,,,,,,,,,,,,,,
1409,"11,1056,6",板阪内科小児科医院,〒722－0044尾道市西久保町１２－２８,0848-37-3803,板阪　和雅,板阪　和雅,平13. 9. 1,内　小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,交代,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 9. 1,,,,,,,,,,,,,,,,
1410,"11,1057,4",医療法人社団　神田会　木曽病院,〒722－0016尾道市神田町２－２４,0848-23-5858,医療法人社団　神田会　理事長　木曽　大輔,宇田　征史,昭60. 11. 1,一般　　     81,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　 7,,,組織変更,療養　　     52,現存,,,,,,,,,,,,,,
,,,,(医　　　　 6),,,令6. 11. 1,内　外　消化器内科　循環器内科　腎臓内科　神内　リハ　整外　人工透析科,,,,,,,,,,,,,,,
,,,,(薬　　　　 1),,,,,,,,,,,,,,,,,,,
,,,,非常勤:　　　20,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　20),,,,,,,,,,,,,,,,,,,
1411,"11,1070,7",檀上医院,〒722－0037尾道市西御所町９－９,0848-22-3861,医療法人社団　博典会　檀上医院　理事長　檀上　典江,檀上　典江,平19. 4. 1,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 4. 1,,,,,,,,,,,,,,,,
1412,"11,1075,6",医療法人　西医院,〒722－0001尾道市手崎町７－１６,0848-23-2437,医療法人　西医院　理事長　西　俊雄,西　俊雄,平元. 10. 1,内　小　消　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 10. 1,,,,,,,,,,,,,,,,
1413,"11,1083,0",医療法人刀圭会　諫見内科眼科医院,〒722－0045尾道市久保１丁目２－４,0848-37-5805,医療法人　刀圭会　理事長　辻　有紀,諫見　久惠,平4. 7. 1,内　眼　皮　美容皮膚科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令4. 7. 1,,,,,,,,,,,,,,,,
1414,"11,1085,5",医療法人社団　啓卯会　村上記念病院,〒722－0014尾道市新浜１丁目１４－２６,0848-22-3131,医療法人社団　啓卯会　村上記念病院　理事長　山邉　高司,山邉　高司,昭49. 1. 1,一般　　     52,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　 6,,,組織変更,内　心臓・循環器内科　糖尿病内科　肝臓内科　膵臓・胆嚢内科　呼内　消化器内科　胃腸・内視鏡内科　放　リハ　脳内,現存,,,,,,,,,,,,,,
,,,,(医　　　　 6),,,令4. 1. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　20,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　19),,,,,,,,,,,,,,,,,,,
,,,,(薬　　　　 1),,,,,,,,,,,,,,,,,,,
1415,"11,1088,9",医療法人　ささき小児科医院,〒722－0037尾道市西御所町２－９,0848-22-4083,医療法人　ささき小児科医院　理事長　佐々木　伸孝,佐々木　伸孝,平7. 12. 1,小　内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 12. 1,,,,,,,,,,,,,,,,
1416,"11,1091,3",医療法人社団　重松会　松本病院,〒722－0045尾道市久保３丁目１４－２２,0848-37-2400,医療法人社団　重松会　理事長　松本　偉男,松本　偉男,昭57. 11. 1,療養　　    182,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　 3,,,移転,内　リハ　放　心内　消化器内科　循環器内科,現存,,,,,,,,,,,,,,
,,,,(医　　　　 3),,,令6. 11. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　25,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　25),,,,,,,,,,,,,,,,,,,
1417,"11,1092,1",医療法人社団　平櫛内科医院,〒722－0025尾道市栗原東２丁目４－３２,0848-22-9748,医療法人社団　平櫛内科医院　理事長　平櫛　順仁,平櫛　順仁,平2. 8. 1,内　消化器内科　循環器内科　神内　呼内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令5. 8. 1,,,,,,,,,,,,,,,,
1418,"11,1101,0",堀田レディースクリニック,〒722－0024尾道市西則末町９－１６,0848-22-8844,医療法人　堀田産婦人科医院　理事長　堀田　正英,堀田　正英,平12. 3. 1,一般　　      2,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,産婦,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 3. 1,,,,,,,,,,,,,,,,
1419,"11,1103,6",カナデビア健康保険組合　向島診療所,〒722－0062尾道市向東町１４７５５番地,0848-44-1061,カナデビア健康保険組合　理事長　土肥　太郎,三宅　規之,平7. 7. 1,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 7. 1,,,,,,,,,,,,,,,,
1420,"11,1106,9",医療法人　医心会　数田皮膚科医院,〒722－0037尾道市西御所町７－１２,0848-22-6837,医療法人　医心会　理事長　数田　泰治,数田　泰治,平元. 7. 1,皮,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 7. 1,,,,,,,,,,,,,,,,
1421,"11,1122,6",正岡外科胃腸科医院,〒722－0026尾道市栗原西１丁目９－１５,0848-23-5255,正岡　哲也,正岡　哲也,平13. 10. 25,外　胃　こう,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,交代,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 10. 25,,,,,,,,,,,,,,,,
1422,"11,1127,5",上野整形外科,〒729－0141尾道市高須町１２８６－３,0848-46-0080,医療法人社団　上野会　理事長　上野　宏泰,上野　宏泰,平元. 7. 1,整外　リハ　リウ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令4. 7. 1,,,,,,,,,,,,,,,,
1423,"11,1132,5",医療法人　武富眼科医院,〒722－0024尾道市西則末町１－２９,0848-22-3051,医療法人　武富眼科医院　理事長　武富　練一郎,武富　練一郎,平5. 1. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 1. 1,,,,,,,,,,,,,,,,
1424,"11,1133,3",医療法人芙蓉会　鍋島内科,〒722－0037尾道市西御所町１３－３２,0848-22-2600,医療法人　芙蓉会　理事長　鍋島　靖人,鍋島　靖人,平7. 1. 1,内　小　放　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,休止,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 1. 1,,,,,,,,,,,,,,,,
1425,"11,1134,1",福原内科医院,〒722－0014尾道市新浜２丁目２－３,0848-22-5500,福原　純一,福原　純一,昭58. 6. 1,内　呼　消　循,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 6. 1,,,,,,,,,,,,,,,,
1426,"11,1135,8",医療法人　たがしら医院,〒722－0215尾道市美ノ郷町三成２６７５,0848-48-3588,医療法人　たがしら医院　理事長　田頭　誠,田頭　誠,平11. 9. 1,内　循,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 9. 1,,,,,,,,,,,,,,,,
1427,"11,1137,4",土橋内科医院,〒722－0215尾道市美ノ郷町三成１０６５番地の１,0848-48-4114,医療法人社団精彩会　理事長　土橋　敬弘,土橋　敬弘,平7. 2. 1,内　呼内　消化器内科　循環器内科　胃腸内科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 2. 1,,,,,,,,,,,,,,,,
1428,"11,1139,0",医療法人社団　仁友会　尾道クリニック,〒722－0014尾道市新浜２丁目１０－１２,0848-25-3077,医療法人社団　仁友会　理事長　諫見　康弘,久傳　康史,平18. 9. 18,内　腎臓内科　人工透析内科　眼　血管外科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令6. 9. 18,,,,,,,,,,,,,,,,
,,,,非常勤:　　　13,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　13),,,,,,,,,,,,,,,,,,,
1429,"11,1142,4",よしはら内科外科リハビリテーションクリニック,〒722－0062尾道市向東町８６８１－１,0848-45-0007,医療法人　吉原胃腸科外科　理事長　吉原　大貴,吉原　史矩,平2. 1. 1,一般　　     14,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,療養　　      4,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 1. 1,療養　　      1,,,,,,,,,,,,,,,
,,,,非常勤:　　　 3,,,,内　神内　消　循　呼　外　整外　こう　リハ　放,,,,,,,,,,,,,,,
,,,,(医　　　　 3),,,,,,,,,,,,,,,,,,,
1430,"11,1146,5",医療法人社団　砂田内科,〒722－0045尾道市久保１丁目１－１５,0848-37-5888,医療法人社団　砂田内科　理事長　砂田　光俊,砂田　光俊,平5. 2. 1,内　呼　胃　循　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令5. 2. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 8,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 8),,,,,,,,,,,,,,,,,,,
1431,"11,1147,3",住元整形外科医院,〒722－0026尾道市栗原西２丁目９－６,0848-22-3800,住元　吉明,住元　吉明,昭63. 5. 1,整外　リハ　リウ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 5. 1,,,,,,,,,,,,,,,,
1432,"11,1149,9",医療法人一香会　宇根クリニック,〒729－0141尾道市高須町４７７３番地１,0848-47-4111,医療法人　一香会　宇根クリニック　理事長　宇根　幸治,宇根　幸治,平19. 4. 1,小　内　アレ　眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 3,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 3),,,令7. 4. 1,,,,,,,,,,,,,,,,
1433,"11,1153,1",くさか整形外科,〒722－0215尾道市美ノ郷町三成２２６－５,0848-48-4870,日下　治,日下　治,平4. 4. 1,整外　リハ　リウ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 4. 1,,,,,,,,,,,,,,,,
1434,"11,1154,9",医療法人社団　坂上整形外科クリニック,〒722－0062尾道市向東町１０１４番地の１,0848-45-3800,医療法人社団　坂上整形外科クリニック　理事長　坂上　正樹,坂上　正樹,平7. 5. 1,整外　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令4. 5. 1,,,,,,,,,,,,,,,,
1435,"11,1155,6",加納内科消化器科,〒729－0141尾道市高須町字原田３６５９－１,0848-47-3200,加納　俊彦,加納　俊彦,平4. 9. 1,内　消,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 9. 1,,,,,,,,,,,,,,,,
1436,"11,1156,4",みやの耳鼻咽喉科,〒729－0141尾道市高須町５７３７番地,0848-47-3387,医療法人社団　みやの耳鼻咽喉科　理事長　宮野　良隆,宮野　良隆,平9. 10. 1,耳い　アレ　気食,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 10. 1,,,,,,,,,,,,,,,,
1437,"11,1157,2",正岡クリニック,〒722－0022尾道市栗原町５９０１－１Ｏ・Ｆ・１ビル２Ｆ,0848-24-2411,正岡　智子,正岡　智子,平6. 12. 1,内　循,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 12. 1,,,,,,,,,,,,,,,,
1438,"11,1158,0",医療法人　ゆあさ眼科,〒722－0022尾道市栗原町５９０１－１Ｏｆ１ビル３Ｆ,0848-24-2412,医療法人　ゆあさ眼科　理事長　湯浅　久美,湯浅　久美,平15. 10. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 10. 1,,,,,,,,,,,,,,,,
1439,"11,1160,6",メディカルカウンセリングルーム　本田クリニック,〒729－0141尾道市高須町４７５４－５,0848-56-1855,医療法人社団　はっぴねす　理事長　本田　誠四郎,實井　俊典,平16. 10. 1,精　心内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 10. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 5,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 5),,,,,,,,,,,,,,,,,,,
1440,"11,1161,4",医療法人社団　浜中皮ふ科クリニック,〒722－0022尾道市栗原町５９０１番地の１,0848-24-2413,医療法人社団　浜中皮ふ科クリニック　理事長　浜中　和子,浜中　和子,平9. 1. 1,皮　形外　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 1. 1,,,,,,,,,,,,,,,,
1441,"11,1162,2",まつなが眼科,〒722－0062尾道市向東町３５６９－１,0848-44-8601,野島　昭徳,野島　昭徳,平7. 5. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 5. 1,,,,,,,,,,,,,,,,
1442,"11,1163,0",古島整形外科,〒729－0141尾道市高須町４７８８－４,0848-20-2222,古島　久義,古島　久義,平7. 6. 1,一般　　     19,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,整外　リハ　リウ,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 6. 1,,,,,,,,,,,,,,,,
1443,"11,1166,3",メイプルクリニック耳鼻咽喉科,〒722－0024尾道市西則末町７－３２,0848-24-1355,藤原　敏浩,藤原　敏浩,平8. 3. 1,耳い,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,休止,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,平29. 3. 1,,,,,,,,,,,,,,,,
1444,"11,1167,1",佐藤内科クリニック,〒720－0551尾道市浦崎町２７２３,0848-73-2380,佐藤　俊雄,佐藤　俊雄,平8. 4. 1,内　呼　消　小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 4. 1,,,,,,,,,,,,,,,,
1445,"11,1169,7",神原こうじクリニック,〒720－0551尾道市浦崎町２７４６,0848-73-5617,神原　絋司,神原　絋司,平8. 8. 1,内　循　小　リハ　リウ　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令5. 8. 1,,,,,,,,,,,,,,,,
1446,"11,1170,5",医療法人　産婦人科よしはらクリニック,〒722－0052尾道市山波町５５１－１,0848-20-7111,医療法人　産婦人科よしはらクリニック　理事長　吉原　英介,吉原　英介,平16. 10. 1,一般　　     10,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,産婦,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 10. 1,,,,,,,,,,,,,,,,
1447,"11,1171,3",おぐら小児科,〒729－0141尾道市高須町４８０３－８,0848-20-2370,小倉　敏,小倉　敏,平8. 10. 1,小　内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 10. 1,,,,,,,,,,,,,,,,
1448,"11,1172,1",田辺クリニック,〒722－0002尾道市古浜町６－２０,0848-24-1155,医療法人社団　木水会　理事長　田邊　泰登,田邊　泰登,平12. 10. 1,内　小　皮　リハ　心内　アレ　消化器内科　精　呼内　糖尿病内科　漢方内科　内視鏡内科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令6. 10. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1449,"11,1173,9",藤田内科医院,〒722－0046尾道市長江１丁目２３－８,0848-20-7133,医療法人　藤田内科医院　理事長　藤田　道雄,藤田　道雄,平15. 9. 1,内　呼　消　循,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 9. 1,,,,,,,,,,,,,,,,
1450,"11,1176,2",板阪整形外科クリニック,〒729－0141尾道市高須町４７５６－３１,0848-56-0506,板阪　利生,板阪　利生,平11. 11. 1,整外,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 11. 1,,,,,,,,,,,,,,,,
1451,"11,1178,8",医療法人　ささき皮膚科,〒729－0141尾道市高須町４７８８番地１０,0848-56-1321,医療法人　ささき皮膚科　理事長　佐々木　邦子,佐々木　邦子,平19. 6. 1,皮,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 6. 1,,,,,,,,,,,,,,,,
1452,"11,1179,6",原田内科クリニック,〒729－0141尾道市高須町４７５５－７,0848-56-1323,原田　一志,原田　一志,平13. 5. 1,内　他,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 5. 1,,,,,,,,,,,,,,,,
1453,"11,1180,4",こどもクリニックさとう,〒722－0045尾道市久保１丁目２－１２,0848-20-7330,佐藤　恭子,佐藤　恭子,平13. 6. 1,小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 6. 1,,,,,,,,,,,,,,,,
1454,"11,1181,2",医療法人社団　松本内科胃腸科医院,〒722－0062尾道市向東町３５７０－５,0848-45-2277,医療法人社団　松本内科胃腸科医院　理事長　松本　勇次,北村　正輔,平13. 7. 1,内　消　呼　循　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 3,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 3),,,令7. 7. 1,,,,,,,,,,,,,,,,
1455,"11,1183,8",医療法人　能宗クリニック,〒722－0035尾道市土堂２丁目６－１７,0848-22-3399,医療法人　能宗クリニック　理事長　能宗　紀雄,能宗　紀雄,平16. 10. 1,皮　アレ　形外,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 10. 1,,,,,,,,,,,,,,,,
1456,"11,1185,3",みやもとクリニック,〒722－0037尾道市西御所町３－５,0848-20-1891,宮本　慶一,宮本　慶一,平15. 5. 1,精　神　心内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 5. 1,,,,,,,,,,,,,,,,
1457,"11,1187,9",弘田内科クリニック,〒722－0026尾道市栗原西２－３－１１,0848-20-1266,医療法人　社団　喜真会　弘田内科クリニック　理事長　弘田　祐一,弘田　祐一,平18. 4. 1,内　呼　消　循,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令6. 4. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
1458,"11,1188,7",さとう皮ふ科,〒722－0026尾道市栗原西２丁目５－９,0848-20-0707,佐藤　仁吾,佐藤　仁吾,平16. 12. 1,皮,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 12. 1,,,,,,,,,,,,,,,,
